Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","21160","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","23753","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","26578","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","32401","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","29351","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","27673","E","Estimated value"
"QV","Value of Agricultural Production","834","United Republic of Tanzania","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","36278","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","51953444","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","50996701","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","48434695","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","50182623","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","53405713","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","48543524","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","54557224","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","2136947","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","2683747","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","2219390","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","2727883","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","2290705","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","1918886","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","2617299","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","41942696","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","42099729","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","33769037","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","40085630","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","42445258","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","40599772","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","39594635","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","8575746","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","9286303","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","9517141","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","9004964","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","8109468","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","8126507","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","8925821","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","98229","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","64443","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","170181","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","159148","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","160483","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","183111","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","55455","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","322887","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","285645","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","274879","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","276940","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","299847","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","320211","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","314438","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","1240437","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","515175","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","1092141","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","768515","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","659223","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","1072136","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","250173","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","148962","E","Estimated value"
"QV","Value of Agricultural Production","858","Uruguay","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","86583","E","Estimated value"
